date,split,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,sub_metering_remainder,historical_prior_target,RR,NBJRR1,NBJRR5,NBJRR10,NBJBROU,is_holiday,is_before_holiday,is_after_holiday,dow_sin,dow_cos,month_sin,month_cos,doy_sin,doy_cos,is_weekend,is_month_start,is_month_end,HDD,lag_1,lag_7,lag_14,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,rolling_std_30,rolling_min_7,rolling_max_7
2008-08-31,train,1502.532,210.418,240.01805555555555,4.4527777777777775,2056.0,3733.0,12136.0,7117.200000000001,1701.486,84.2,9.0,4.0,2.0,0.0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,-0.8702939222685674,-0.49253272872205434,1,0,1,0.0,270.424,254.716,274.796,260.99285714285713,264.4094285714286,361.3958,7.733845860726202,199.993260684624,250.298,270.424
2008-09-01,train,1247.51,184.486,239.9159097222222,3.7325,950.0,521.0,10183.0,9137.833333333332,1662.468,17.0,6.0,1.0,0.0,0.0,0,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.8786374941610001,-0.4774894280028391,0,1,0,1.1999999999999993,1502.532,250.298,273.758,439.2522857142857,352.10485714285716,386.8276666666667,468.9178946289284,281.60194413468776,250.298,1502.532
2008-09-02,train,1384.154,224.634,239.3289652777778,4.141527777777778,4273.0,1206.0,6648.0,10942.233333333334,1038.922,17.0,6.0,1.0,0.0,0.0,0,0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,-0.886721063082993,-0.46230483047981086,0,0,0,1.1999999999999993,1247.51,257.564,274.692,581.7111428571428,421.65857142857146,411.55213333333336,546.9337376353728,322.06105592827555,257.564,1502.532
2008-09-03,train,1388.486,179.288,240.0294583333333,4.118611111111111,1326.0,1902.0,10213.0,9700.433333333334,1584.944,17.0,6.0,1.0,0.0,0.0,0,0,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,-0.8945422369764496,-0.4469834295196741,0,0,0,1.1999999999999993,1384.154,258.114,268.472,742.6525714285714,500.90585714285714,440.8645333333333,598.9361742464238,367.6328034881169,258.114,1502.532
2008-09-04,train,1225.22,151.87199999999999,238.66349305555556,3.6547222222222224,2225.0,404.0,9408.0,8383.333333333332,1236.572,17.0,6.0,1.0,0.0,0.0,0,0,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,-0.9020987014301837,-0.43152975897147144,0,0,0,1.1999999999999993,1388.486,268.246,261.298,904.1342857142857,580.9068571428571,449.5964666666667,598.9067855745408,387.0768934831959,267.588,1502.532
2008-09-05,train,873.96,147.236,239.59059027777778,2.6055555555555556,379.0,431.0,6943.0,6813.0,901.474,17.0,6.0,1.0,0.0,0.0,0,0,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,-0.9093882203647925,-0.4159483918249421,0,0,0,1.1999999999999993,1225.22,267.588,267.124,1040.8448571428573,649.7584285714286,462.8665333333333,535.4203470904591,406.7878223450851,267.588,1502.532
2008-09-06,train,1868.574,238.292,239.33977777777778,5.524444444444445,2948.0,6500.0,13400.0,8294.900000000001,1336.496,17.0,6.0,1.0,0.0,0.0,0,0,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-0.9164086366943458,-0.4002439388573056,1,0,0,1.1999999999999993,873.96,270.424,254.642,1127.4694285714286,693.1038571428571,481.1281333333334,427.677324289716,412.69113000467115,270.424,1502.532
2008-09-07,train,1372.656,176.444,240.58868750000002,4.080833333333333,3612.0,1707.0,5976.0,11582.599999999999,1469.752,17.0,6.0,1.0,0.0,0.0,0,0,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.9231578729647039,-0.38442104726885545,1,0,0,1.1999999999999993,1868.574,1502.532,254.716,1355.7765714285713,808.3847142857143,532.2511333333334,302.01749978813916,482.9620156149015,873.96,1868.574
2008-09-08,train,1309.324,160.574,241.3818263888889,3.8533333333333335,747.0,2293.0,9559.0,9223.066666666666,1679.502,17.0,6.0,1.0,0.0,0.0,0,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.9296339319682695,-0.3684843993077793,0,0,0,1.1999999999999993,1372.656,1247.51,250.298,1337.2228571428573,888.2375714285714,567.9330000000001,295.416513352141,504.4449970010392,873.96,1868.574
2008-09-09,train,1159.654,180.67,239.78166666666664,3.4644444444444447,236.0,453.0,7728.0,10910.566666666666,1117.376,17.0,6.0,1.0,0.0,0.0,0,0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,-0.9358348973349941,-0.35243871088460327,0,0,0,1.1999999999999993,1309.324,1384.154,257.564,1346.0534285714286,963.8822857142858,599.6129999999999,293.203454594721,520.4555390524853,873.96,1868.574
2008-09-10,train,1300.764,166.43,239.48058333333333,3.8575,1009.0,399.0,10281.0,9990.400000000001,983.572,17.0,6.0,1.0,0.0,0.0,0,0,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,-0.9417589340994617,-0.33628873017668287,0,0,0,1.1999999999999993,1159.654,1388.486,258.114,1313.982,1028.3172857142858,626.5337333333334,300.5280498367156,528.0397343136163,873.96,1868.574
2008-09-11,train,1028.714,192.038,239.09980555555555,3.080277777777778,1005.0,417.0,7644.0,8079.233333333334,1287.764,17.0,6.0,1.0,0.0,0.0,0,0,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,-0.9474042892438845,-0.32003923622313857,0,0,0,1.1999999999999993,1300.764,1225.22,268.246,1301.4502857142857,1102.7922857142855,657.4953333333334,298.7270813801411,539.6982078625259,873.96,1868.574
2008-09-12,train,1392.762,178.298,239.9683125,4.144583333333333,1867.0,402.0,8738.0,12205.7,1146.382,17.0,6.0,1.0,0.0,0.0,0,0,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,-0.9527692922168511,-0.30369503751065885,0,0,0,1.1999999999999993,1028.714,873.96,267.588,1273.3780000000002,1157.1114285714286,682.153,315.8282411395882,539.1792354877658,873.96,1868.574
2008-09-13,train,1631.436,186.192,240.1245486111111,4.820138888888889,930.0,5433.0,11807.0,9020.599999999999,1135.47,17.0,6.0,1.0,0.0,0.0,0,0,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-0.9578523554276669,-0.28726097055059635,1,0,0,1.1999999999999993,1392.762,1868.574,270.424,1347.4925714285714,1237.481,719.1589333333334,262.9169324627304,548.8213007175514,1028.714,1868.574
2008-09-14,train,1576.326,193.746,239.8889861111111,4.734999999999999,4673.0,445.0,6538.0,14616.099999999999,1095.312,17.0,6.0,1.0,0.0,0.0,0,0,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.9626519747161487,-0.2707418984477642,1,0,0,1.1999999999999993,1631.436,1372.656,1502.532,1313.6157142857141,1334.6961428571428,764.5315333333333,189.65600681733625,566.4139158203534,1028.714,1631.436
2008-09-15,train,1697.708,136.118,240.25590972222224,5.071805555555556,960.0,364.0,10322.0,16649.133333333335,1652.224,17.0,6.0,1.0,0.0,0.0,0,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.9671667297977312,-0.2541427094613622,0,0,0,1.1999999999999993,1576.326,1309.324,1247.51,1342.7114285714285,1339.967142857143,807.9539333333335,214.2511844718995,577.3124820424928,1028.714,1631.436
2008-09-16,train,1221.862,156.06,240.94875000000002,3.6193055555555556,0.0,368.0,8249.0,11747.366666666665,1461.186,17.0,6.0,1.0,0.0,0.0,0,0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,-0.97139528468375,-0.23746831555846842,0,0,0,1.1999999999999993,1697.708,1159.654,1384.154,1398.194857142857,1372.124142857143,855.3837333333333,251.25696995400804,590.3049442371479,1028.714,1697.708
2008-09-17,train,1519.21,177.168,240.6566736111111,4.489722222222222,1910.0,3727.0,9371.0,10312.166666666668,1167.52,17.0,6.0,1.0,0.0,0.0,0,0,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,-0.9753363880767837,-0.2207236509605022,0,0,0,1.1999999999999993,1221.862,1300.764,1388.486,1407.081714285714,1360.5318571428572,886.9526000000001,242.3561745569894,583.4695362463143,1028.714,1697.708
2008-09-18,train,1505.29,189.376,240.3271388888889,4.447361111111111,4202.0,357.0,7991.0,12538.166666666668,1298.684,17.0,6.0,1.0,0.0,0.0,0,0,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,-0.9789888737409319,-0.20391367068311472,0,0,0,1.1999999999999993,1519.21,1028.714,1225.22,1438.2882857142856,1369.8692857142858,928.4676666666667,240.44106604993954,582.6426441201611,1028.714,1697.708
2008-09-19,train,1518.846,166.768,240.3571111111111,4.47875,1569.0,351.0,12367.0,11027.099999999999,1255.532,17.0,6.0,1.0,0.0,0.0,0,0,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,-0.9823516608469237,-0.18704334906991657,0,0,0,1.1999999999999993,1505.29,1392.762,873.96,1506.3705714285713,1389.8742857142856,969.4876,158.72575314132015,578.3306358244178,1221.862,1697.708
2008-09-20,train,1304.6,156.204,240.59411805555558,3.8055555555555554,0.0,370.0,12477.0,8896.333333333332,1238.78,17.0,6.0,1.0,0.0,0.0,0,0,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-0.9854237542919524,-0.17011767832049052,1,0,0,1.1999999999999993,1518.846,1631.436,1868.574,1524.3825714285715,1435.9375714285713,1011.1667333333334,150.63249542605135,571.0782506078954,1221.862,1697.708
2008-09-21,train,1533.07,206.262,240.94015972222223,4.560277777777778,4010.0,2381.0,8347.0,10813.166666666668,1176.172,17.0,6.0,1.0,0.0,0.0,0,0,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.9882042449941422,-0.15314166701312007,1,0,0,1.1999999999999993,1304.6,1576.326,1372.656,1477.6917142857142,1395.6537142857142,1045.9434666666666,162.1339884269538,555.390450122144,1221.862,1697.708
2008-09-22,train,1358.564,151.524,240.2091597222222,4.012638888888889,1014.0,2448.0,10227.0,8953.733333333334,1417.97,17.0,6.0,1.0,0.0,0.0,0,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.9906923101615609,-0.13612033862266704,0,0,0,1.1999999999999993,1533.07,1697.708,1309.324,1471.5122857142856,1407.1118571428572,1088.1416666666667,158.53249722974223,542.1098586283886,1221.862,1697.708
2008-09-23,train,1232.788,165.12800000000001,240.18336111111108,3.6841666666666666,0.0,2168.0,7920.0,10458.466666666667,1354.53,17.0,6.0,1.0,0.0,0.0,0,0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,-0.9928872135356962,-0.11905873003404988,0,0,0,1.1999999999999993,1358.564,1221.862,1159.654,1423.0631428571428,1410.6290000000001,1124.9390666666666,126.46270467797785,520.622801786802,1221.862,1533.07
2008-09-24,train,1718.35,173.472,240.1257916666667,5.031666666666667,2019.0,4730.0,10548.0,11342.166666666668,1764.342,17.0,6.0,1.0,0.0,0.0,0,0,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,-0.994788305609327,-0.10196189005174576,0,0,0,1.1999999999999993,1232.788,1519.21,1300.764,1424.624,1415.8528571428574,1157.5414666666666,123.60054626629527,494.20262013007317,1232.788,1533.07
2008-09-25,train,1131.22,173.77,240.2903263888889,3.34375,1012.0,751.0,8485.0,8605.666666666668,1829.532,17.0,6.0,1.0,0.0,0.0,0,0,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,-0.9963950238187231,-0.08483487790576538,0,0,0,1.1999999999999993,1718.35,1505.29,1028.714,1453.0725714285713,1445.6804285714284,1206.4765333333332,164.9877638845149,473.5204522881283,1232.788,1718.35
2008-09-26,train,1431.45,211.572,240.39362500000001,4.239583333333333,1221.0,370.0,10890.0,11376.5,1392.6,17.0,6.0,1.0,0.0,0.0,0,0,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,-0.9977068927101168,-0.06768276175455162,0,0,0,1.1999999999999993,1131.22,1518.846,1392.762,1399.634,1453.0022857142856,1235.5983999999999,201.74175937898053,438.73694104417467,1131.22,1718.35
2008-09-27,train,2127.446,257.04,240.14647916666667,6.258611111111111,4347.0,2584.0,12688.0,15838.433333333334,1680.498,17.0,6.0,1.0,0.0,0.0,0,0,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-0.9987235240803972,-0.050510617185222886,1,0,0,1.1999999999999993,1431.45,1304.6,1631.436,1387.148857142857,1455.7657142857145,1274.7096,195.74985322719732,399.1026364268577,1131.22,1718.35
2008-09-28,train,1731.104,163.968,240.27841666666666,5.079583333333334,1920.0,385.0,11242.0,15304.733333333334,2296.522,17.0,6.0,1.0,0.0,0.0,0,0,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.9994446170919858,-0.033323525711631344,1,0,0,1.1999999999999993,2127.446,1533.07,1576.326,1504.698285714286,1491.195,1336.6829333333333,335.263204819584,381.3846861521505,1131.22,2127.446
2008-09-29,train,1501.738,199.432,240.26402083333335,4.4094444444444445,1014.0,363.0,10677.0,12974.966666666667,1516.29,17.0,6.0,1.0,0.0,0.0,0,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.9998699583618592,-0.016126573270657762,0,0,0,1.1999999999999993,1731.104,1358.564,1697.708,1532.988857142857,1502.2505714285714,1385.4668,346.2322431795406,330.0669795167908,1131.22,2127.446
2008-09-30,train,1375.006,155.092,240.58377083333335,4.0247222222222225,998.0,360.0,7415.0,14143.766666666666,1720.922,17.0,6.0,1.0,0.0,0.0,0,0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,-0.9999994220246925,0.001075151282798226,0,0,1,1.1999999999999993,1501.738,1232.788,1221.862,1553.4422857142858,1488.2527142857143,1426.5106,338.3501104387267,254.54779773478165,1131.22,2127.446
2008-10-01,train,1872.364,181.256,241.12861111111113,5.482083333333334,2249.0,5800.0,10808.0,12349.066666666666,2198.864,61.4,12.0,4.0,3.0,0.0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,-0.999832969770105,0.018276557681691223,0,1,0,5.199999999999999,1375.006,1718.35,1519.21,1573.759142857143,1499.1915714285715,1422.2597333333333,319.63930132959257,254.2991879763744,1131.22,2127.446
2008-10-02,train,1345.342,153.676,240.32824305555553,3.948611111111111,0.0,367.0,9060.0,12995.366666666665,1280.454,61.4,12.0,4.0,3.0,0.0,0,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,-0.9993706508539969,0.03547255575312556,0,0,0,5.199999999999999,1872.364,1131.22,1505.29,1595.7611428571429,1524.416857142857,1443.0882,336.1263220970208,264.8627402506095,1131.22,2127.446
2008-10-03,train,1612.58,158.598,239.84200694444445,4.745694444444444,4801.0,349.0,9432.0,12294.333333333332,1518.458,61.4,12.0,4.0,3.0,0.0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,-0.9986126020839734,0.052658056924614005,0,0,0,5.199999999999999,1345.342,1431.45,1518.846,1626.3500000000001,1512.9920000000002,1441.7944666666667,293.89537618909117,265.2550322136623,1345.342,2127.446
2008-10-04,train,2100.496,216.2,240.1744027777778,6.144861111111111,3462.0,629.0,12573.0,18344.26666666667,1394.092,61.4,12.0,4.0,3.0,0.0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,-0.9975590477788613,0.06982797572987089,1,0,0,5.199999999999999,1612.58,2127.446,1304.6,1652.2257142857143,1519.6872857142857,1449.2642666666666,281.59181085494237,266.85258100887575,1345.342,2127.446
2008-10-05,train,1549.95,146.296,240.13754166666666,4.534166666666667,990.0,3257.0,6071.0,15514.5,1756.24,61.4,12.0,4.0,3.0,0.0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,-0.9962102997023297,0.0869772313136861,1,0,0,5.199999999999999,2100.496,1731.104,1533.07,1648.3757142857144,1576.5370000000003,1478.4401333333333,274.0960474126402,288.4840700163923,1345.342,2100.496
2008-10-06,train,1423.782,125.204,239.1190763888889,4.216388888888889,990.0,286.0,9562.0,12891.7,2106.114,61.4,12.0,4.0,3.0,0.0,0,0,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.9945667569706337,0.1041007489354256,0,0,0,5.199999999999999,1549.95,1501.738,1358.564,1622.4965714285715,1577.7427142857143,1500.9731333333334,273.53470254359524,265.09296012384556,1345.342,2100.496
2008-10-07,train,1726.568,187.234,238.85286805555555,5.166111111111111,1016.0,419.0,9476.0,17865.133333333335,1095.242,61.4,12.0,4.0,3.0,0.0,0,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,-0.9926289059345095,0.121193461470736,0,0,0,5.199999999999999,1423.782,1375.006,1232.788,1611.3600000000001,1582.401142857143,1486.1467333333335,280.762083959582,256.1106615273858,1345.342,2100.496
2008-10-08,train,1860.576,152.41,240.0490138888889,5.43125,1044.0,5126.0,11650.0,13189.599999999999,1687.858,61.4,12.0,4.0,3.0,0.0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,-0.9903973200352558,0.1382503109109819,0,0,0,5.199999999999999,1726.568,1872.364,1718.35,1661.583142857143,1617.671142857143,1497.9438,262.27123623417765,258.8392240266475,1345.342,2100.496
2008-10-09,train,1983.682,181.9,239.2754236111111,5.812361111111111,1032.0,3064.0,11652.0,17313.36666666667,1166.972,61.4,12.0,4.0,3.0,0.0,0,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,-0.9878726596350429,0.15526624985999563,0,0,0,5.199999999999999,1860.576,1345.342,1131.22,1659.8991428571428,1627.8301428571428,1516.3188666666667,260.72557239328063,264.4923546396171,1345.342,2100.496
2008-10-10,train,1518.338,148.044,239.63485416666666,4.436805555555556,0.0,389.0,12046.0,12870.633333333335,1732.446,61.4,12.0,4.0,3.0,0.0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,-0.9850556718215013,0.172236243027682,0,0,0,5.199999999999999,1983.682,1612.58,1431.45,1751.0905714285714,1688.7202857142856,1543.786466666667,243.42861737467737,268.92598417776856,1423.782,2100.496
2008-10-11,train,1669.386,154.848,239.18261805555554,4.905972222222222,2144.0,2335.0,11373.0,11971.099999999999,1914.504,61.4,12.0,4.0,3.0,0.0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,-0.981947190186646,0.18915526872004093,1,0,0,5.199999999999999,1518.338,2100.496,2127.446,1737.6274285714285,1694.9265714285714,1551.0389333333333,254.71053444439045,265.05198715709764,1423.782,2100.496
2008-10-12,train,1907.94,161.806,240.15154166666665,5.615138888888889,2561.0,5822.0,7171.0,16245.0,1926.728,61.4,12.0,4.0,3.0,0.0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,-0.9785481345802031,0.20601832032517084,1,0,0,5.199999999999999,1669.386,1549.95,1731.104,1676.0402857142858,1662.208,1572.3946666666666,198.1990571064835,246.69014438769707,1423.782,1983.682
2008-10-13,train,1461.9759999999999,147.894,240.80942361111113,4.254305555555556,1037.0,535.0,9483.0,13311.266666666666,2061.252,61.4,12.0,4.0,3.0,0.0,0,0,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.9748595108374125,0.22282040779479959,0,0,0,5.199999999999999,1907.94,1423.782,1501.738,1727.1817142857144,1674.8391428571429,1589.5672666666665,206.2635024862599,251.6360688243531,1423.782,1983.682
2008-10-14,train,1609.056,164.286,239.21572916666668,4.730138888888889,1177.0,442.0,9939.0,15259.599999999999,1266.33,61.4,12.0,4.0,3.0,0.0,0,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,-0.9708824104813836,0.23955655912092708,0,0,0,5.199999999999999,1461.9759999999999,1726.568,1375.006,1732.6380000000001,1671.999,1583.9186000000002,197.2063562329097,252.56408816672553,1461.9759999999999,1983.682
2008-10-15,train,2156.896,168.462,239.5067916666667,6.328194444444445,1998.0,7042.0,9984.0,16924.26666666667,1964.442,61.4,12.0,4.0,3.0,0.0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,-0.9666180104000972,0.2562218218071163,0,0,0,5.199999999999999,1609.056,1860.576,1872.364,1715.8505714285714,1688.7168571428572,1585.0096,202.73341409746345,252.60084863395244,1461.9759999999999,1983.682
2008-10-16,train,1583.68,136.84,239.26284722222223,4.66125,951.0,429.0,8438.0,16576.666666666668,1576.93,61.4,12.0,4.0,3.0,0.0,0,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,-0.9620675724981452,0.27281126433401914,0,0,0,5.199999999999999,2156.896,1983.682,1345.342,1758.1820000000002,1709.0405714285714,1600.3158666666668,260.65206522104285,272.7720498594627,1461.9759999999999,2156.896
2008-10-17,train,1866.886,153.522,240.047625,5.475833333333333,2036.0,3187.0,9639.0,16252.766666666666,1518.53,61.4,12.0,4.0,3.0,0.0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,-0.957232443323312,0.28931997761869527,0,0,0,5.199999999999999,1583.68,1518.338,1612.58,1701.0388571428573,1726.0647142857142,1612.3764666666668,246.4346841115052,263.29600656017027,1461.9759999999999,2156.896
2008-10-18,train,2239.19,162.62800000000001,239.83543055555558,6.547083333333333,799.0,1655.0,12146.0,22719.833333333336,2085.648,61.4,12.0,4.0,3.0,0.0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,-0.9521140536681102,0.3057430764672831,1,0,0,5.199999999999999,1866.886,1669.386,2100.496,1750.8314285714284,1744.2294285714286,1623.9656666666667,238.4501665637507,266.68363346551234,1461.9759999999999,2156.896
2008-10-19,train,1971.934,181.596,240.04254861111113,5.805277777777778,698.0,8010.0,4600.0,19557.566666666666,1660.246,61.4,12.0,4.0,3.0,0.0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,-0.9467139181463862,0.3220757010206104,1,0,0,5.199999999999999,2239.19,1907.94,1549.95,1832.232,1754.136142857143,1648.429,296.26262472564525,288.2137662441207,1461.9759999999999,2239.19
2008-10-20,train,1667.554,137.812,240.43249305555554,4.860277777777778,844.0,2648.0,10475.0,13825.566666666666,1941.94,61.4,12.0,4.0,3.0,0.0,0,0,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.9410336347451197,0.3383130181923076,0,0,0,5.199999999999999,1971.934,1461.9759999999999,1423.782,1841.3739999999998,1784.277857142857,1663.5319333333332,299.9525438153985,293.0204682625822,1461.9759999999999,2239.19
2008-10-21,train,2063.716,152.344,239.7306875,6.080833333333333,857.0,2663.0,11331.0,19544.26666666667,1652.896,61.4,12.0,4.0,3.0,0.0,0,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,-0.9350748843515574,0.3544502230989869,0,0,0,5.199999999999999,1667.554,1609.056,1726.568,1870.7422857142858,1801.690142857143,1675.6303999999998,264.59473659523184,285.0748061043288,1583.68,2239.19
2008-10-22,train,1646.01,149.344,240.8157638888889,4.836944444444445,662.0,2542.0,8487.0,15742.5,1958.404,61.4,12.0,4.0,3.0,0.0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,-0.9288394302558068,0.3704825404820963,0,0,0,5.199999999999999,2063.716,2156.896,1860.576,1935.6937142857143,1825.7721428571426,1693.3185999999998,244.70750348235566,292.2954634051199,1583.68,2239.19
2008-10-23,train,1830.494,161.208,240.39904166666668,5.374583333333333,815.0,1435.0,10587.0,17671.233333333334,1865.636,61.4,12.0,4.0,3.0,0.0,0,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,-0.9223291176290545,0.3864052261209853,0,0,0,5.199999999999999,1646.01,1583.68,1983.682,1862.7099999999998,1810.4460000000001,1702.9001333333333,243.92294508169712,285.5778043553024,1583.68,2239.19
2008-10-24,train,2133.226,168.014,240.41369444444442,6.266944444444444,7893.0,2277.0,10284.0,15099.76666666667,1853.918,61.4,12.0,4.0,3.0,0.0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,-0.9155458729775467,0.40221356823680365,0,0,0,5.199999999999999,1830.494,1866.886,1518.338,1897.9691428571427,1799.5040000000001,1722.8236666666667,212.70797606688774,272.18478442871447,1646.01,2239.19
2008-10-25,train,1596.428,125.256,240.9227013888889,4.63375,737.0,480.0,14164.0,11226.133333333335,1437.568,61.4,12.0,4.0,3.0,0.0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,-0.9084917035725082,0.41790288888678667,1,0,0,5.199999999999999,2133.226,2239.19,1669.386,1936.0177142857142,1843.4245714285714,1736.6528666666668,229.3882694775399,282.30118470523934,1646.01,2239.19
2008-10-26,train,523.492,115.53,242.12346527777777,1.4991666666666668,0.0,360.0,2013.0,6351.866666666665,1785.688,61.4,12.0,4.0,3.0,0.0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,-0.9011686968561569,0.4334685453485363,1,0,0,5.199999999999999,1596.428,1971.934,1907.94,1844.1945714285714,1838.2132857142856,1752.1598000000001,216.0637179621194,259.77609161331554,1596.428,2133.226
2008-10-27,train,523.892,128.978,242.22805555555558,1.5091666666666665,0.0,402.0,1967.0,6362.533333333335,512.158,61.4,12.0,4.0,3.0,0.0,0,0,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.8935790198239952,0.4489059314938798,0,0,0,5.199999999999999,523.492,1667.554,1461.9759999999999,1637.2742857142857,1739.324142857143,1721.8945333333331,533.5927081903378,339.1833555301193,523.492,2133.226
2008-10-28,train,1327.29,145.076,241.32679166666668,3.8531944444444446,2263.0,362.0,5090.0,14406.5,545.428,61.4,12.0,4.0,3.0,0.0,0,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,-0.8857249183835637,0.4642104791518923,0,0,0,5.199999999999999,523.892,2063.716,1609.056,1473.894,1672.318142857143,1668.4427333333333,678.2549297189025,394.85223519219346,523.492,2133.226
2008-10-29,train,1612.576,133.282,241.78959722222223,4.604305555555555,1037.0,345.0,4015.0,21479.266666666666,811.008,61.4,12.0,4.0,3.0,0.0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,-0.8776087166898392,0.4793776594606945,0,0,0,5.199999999999999,1327.29,1646.01,2156.896,1368.6902857142857,1652.1920000000002,1654.9822666666666,626.6719621358778,399.49811486698064,523.492,2133.226
2008-10-30,train,1098.6,123.028,242.08329166666667,3.2733333333333334,0.0,345.0,2619.0,15346.0,1283.21,61.4,12.0,4.0,3.0,0.0,0,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,-0.8692328164574792,0.49440298420761813,0,0,0,5.199999999999999,1612.576,1830.494,1583.68,1363.914,1613.312,1658.676866666667,624.3290820456732,398.5434062717275,523.492,2133.226
